id,IsDefault,is_no_bank_call,payfrequency,NumOfDigitsInEmailUsername,FraudScore,IsCheapCampaign,lead_cost,loantoincome,bankmonths,requestedamount,netmonthly,FraudScoreBucketSmall,BankBehaviorBucketSmall,bankyears,incometype,BankScore2,BankScore,n_months_address,IsHurricaneHarvey,DistFromAddressBucket,AddressContactScore,EmailContactScore,PhoneContactScore,ssn_to_bankaccount,PhoneCarrier
2216,0,TRUE,B,0,779,No,45,31.25,3,500,1600,b_720to799,b_800to899,1,E,691,830,36,TRUE,b_3to10,1,1,1,2,AT&T
2217,0,TRUE,B,0,779,No,40,27.59,0,1000,3625,b_720to799,b_800to899,5,S,826,826,12,TRUE,a_less3,2,1,1,4,Metro PCS
2218,0,TRUE,S,2,779,No,40,25,0,1000,4000,b_720to799,b_800to899,5,E,865,862,120,FALSE,d_25to300,1,1,1,1,AT&T
2219,0,TRUE,W,0,779,No,5,11.43,0,400,3500,b_720to799,b_800to899,1,E,799,828,121,FALSE,a_less3,2,1,1,2,Verizon Wireless
2220,0,TRUE,S,0,779,No,20,28.57,6,1000,3500,b_720to799,b_800to899,2,E,727,857,108,FALSE,b_3to10,1,1,1,0,Sprint
2221,0,FALSE,B,0,779,No,40,10.42,0,1000,9600,b_720to799,a_less799,1,E,740,677,30,FALSE,b_3to10,3,1,2,2,AT&T
2222,0,TRUE,B,0,779,No,40,12.31,7,400,3250,b_720to799,b_800to899,6,E,792,895,53,FALSE,a_less3,1,2,1,0,AT&T
2223,0,FALSE,B,0,779,No,30,40.4,6,1000,2475,b_720to799,b_800to899,2,E,800,842,12,FALSE,NONE,3,1,3,0,AT&T
2224,0,TRUE,B,2,780,No,20,19.23,0,250,1300,b_720to799,a_less799,3,E,713,785,24,FALSE,a_less3,3,1,1,0,Metro PCS
2225,0,TRUE,B,0,780,No,45,38.46,3,1000,2600,b_720to799,a_less799,1,E,578,636,14,FALSE,c_10to25,1,1,1,0,T-Mobile USA
2226,0,TRUE,B,3,780,No,40,7.69,0,500,6500,b_720to799,c_great900,1,E,813,951,12,FALSE,b_3to10,1,1,1,3,Cricket Wireless
2227,0,FALSE,B,0,780,No,40,40,0,1000,2500,b_720to799,b_800to899,2,E,646,807,6,TRUE,b_3to10,3,1,1,0,Metro PCS
2228,0,TRUE,B,0,780,No,40,14.29,0,500,3500,b_720to799,b_800to899,5,E,812,859,72,FALSE,NONE,1,1,1,1,Sprint
2229,0,TRUE,B,0,780,No,30,13.33,3,300,2250,b_720to799,b_800to899,2,E,767,834,24,FALSE,c_10to25,3,2,2,0,AT&T
2230,0,TRUE,B,1,781,No,40,25,0,1000,4000,b_720to799,c_great900,2,E,754,926,12,FALSE,a_less3,3,1,1,1,Sprint
2231,1,FALSE,B,2,781,No,40,16.67,6,500,3000,b_720to799,b_800to899,1,E,713,836,120,TRUE,d_25to300,1,1,1,3,AT&T
2232,1,TRUE,S,0,781,No,40,20,8,500,2500,b_720to799,a_less799,0,E,837,663,29,FALSE,NONE,1,1,1,1,AT&T
2233,1,FALSE,B,0,782,No,40,33.33,0,500,1500,b_720to799,a_less799,5,E,689,692,24,FALSE,c_10to25,3,2,3,0,AT&T
2234,0,TRUE,S,0,782,No,10,25.86,3,1500,5800,b_720to799,c_great900,1,E,826,962,36,FALSE,a_less3,1,1,1,0,Sprint
2235,0,FALSE,S,2,782,No,45,12.5,3,500,4000,b_720to799,a_less799,1,E,656,751,58,FALSE,b_3to10,1,1,2,0,Pinger
2236,0,FALSE,B,0,783,No,25,40,0,1000,2500,b_720to799,a_less799,1,E,612,688,12,FALSE,NONE,3,2,2,0,Cricket Wireless
2237,0,TRUE,S,0,783,No,25,16.67,3,500,3000,b_720to799,a_less799,1,E,805,776,36,TRUE,d_25to300,3,1,1,2,Metro PCS
2238,0,TRUE,B,3,783,No,40,24.62,3,400,1625,b_720to799,a_less799,1,E,643,742,24,FALSE,NONE,3,3,2,0,Cricket Wireless
2239,0,FALSE,W,4,783,No,10,20.43,3,500,2447,b_720to799,a_less799,1,E,657,695,36,FALSE,NONE,4,1,1,0,Metro PCS
2240,0,TRUE,B,3,783,No,11,6.15,6,200,3250,b_720to799,b_800to899,2,E,765,863,120,TRUE,b_3to10,3,1,1,1,Cricket Wireless
2241,0,TRUE,B,0,783,No,40,4.76,0,200,4200,b_720to799,a_less799,1,E,595,741,66,FALSE,c_10to25,1,1,3,0,Boost Mobile
2242,1,TRUE,B,0,783,No,25,12.5,0,300,2400,b_720to799,a_less799,1,E,781,726,54,FALSE,NONE,3,4,2,0,Verizon Wireless
2243,0,TRUE,B,2,783,No,40,10,0,300,3000,b_720to799,a_less799,2,E,658,676,24,FALSE,NONE,1,1,1,2,AT&T
2244,0,TRUE,B,0,784,No,20,5.71,3,300,5250,b_720to799,c_great900,1,E,778,946,24,FALSE,d_25to300,1,1,1,0,AT&T
2245,0,TRUE,B,4,784,No,20,8.28,0,300,3625,b_720to799,a_less799,3,E,665,785,60,FALSE,b_3to10,1,1,3,0,Sprint
